Date,Blood_Type,Actual_Donations,Predicted_Donations,Variance,Day_of_Week,Is_Weekend,Is_Holiday,Is_Ramadan,Data_Type
2025-10-05,O,1193.0,1147,-46.0,Sunday,1,0,0,Historical
2025-10-06,A,204.0,201,-3.0,Monday,0,0,0,Historical
2025-10-06,AB,43.0,39,-4.0,Monday,0,0,0,Historical
2025-10-06,B,195.0,236,41.0,Monday,0,0,0,Historical
2025-10-06,O,336.0,419,83.0,Monday,0,0,0,Historical
2025-10-07,A,346.0,311,-35.0,Tuesday,0,0,0,Historical
2025-10-07,AB,74.0,54,-20.0,Tuesday,0,0,0,Historical
2025-10-07,B,362.0,324,-38.0,Tuesday,0,0,0,Historical
2025-10-07,O,579.0,554,-25.0,Tuesday,0,0,0,Historical
2025-10-08,A,332.0,345,13.0,Wednesday,0,0,0,Historical
2025-10-08,AB,99.0,70,-29.0,Wednesday,0,0,0,Historical
2025-10-08,B,376.0,382,6.0,Wednesday,0,0,0,Historical
2025-10-08,O,618.0,638,20.0,Wednesday,0,0,0,Historical
2025-10-09,A,375.0,333,-42.0,Thursday,0,0,0,Historical
2025-10-09,AB,88.0,82,-6.0,Thursday,0,0,0,Historical
2025-10-09,B,380.0,387,7.0,Thursday,0,0,0,Historical
2025-10-09,O,622.0,630,8.0,Thursday,0,0,0,Historical
2025-10-10,A,293.0,229,-64.0,Friday,0,0,0,Historical
2025-10-10,AB,73.0,55,-18.0,Friday,0,0,0,Historical
2025-10-10,B,319.0,248,-71.0,Friday,0,0,0,Historical
2025-10-10,O,530.0,360,-170.0,Friday,0,0,0,Historical
2025-10-11,A,460.0,471,11.0,Saturday,1,0,0,Historical
2025-10-11,AB,110.0,117,7.0,Saturday,1,0,0,Historical
2025-10-11,B,562.0,479,-83.0,Saturday,1,0,0,Historical
2025-10-11,O,810.0,798,-12.0,Saturday,1,0,0,Historical
2025-10-12,A,707.0,668,-39.0,Sunday,1,0,0,Historical
2025-10-12,AB,154.0,155,1.0,Sunday,1,0,0,Historical
2025-10-12,B,656.0,747,91.0,Sunday,1,0,0,Historical
2025-10-12,O,1104.0,1172,68.0,Sunday,1,0,0,Historical
2025-10-13,A,224.0,213,-11.0,Monday,0,0,0,Historical
2025-10-13,AB,59.0,49,-10.0,Monday,0,0,0,Historical
2025-10-13,B,241.0,239,-2.0,Monday,0,0,0,Historical
2025-10-13,O,400.0,374,-26.0,Monday,0,0,0,Historical
2025-10-14,A,354.0,310,-44.0,Tuesday,0,0,0,Historical
2025-10-14,AB,94.0,63,-31.0,Tuesday,0,0,0,Historical
2025-10-14,B,399.0,352,-47.0,Tuesday,0,0,0,Historical
2025-10-14,O,544.0,574,30.0,Tuesday,0,0,0,Historical
2025-10-15,A,401.0,371,-30.0,Wednesday,0,0,0,Historical
2025-10-15,AB,67.0,88,21.0,Wednesday,0,0,0,Historical
2025-10-15,B,427.0,424,-3.0,Wednesday,0,0,0,Historical
2025-10-15,O,711.0,629,-82.0,Wednesday,0,0,0,Historical
2025-10-16,A,418.0,370,-48.0,Thursday,0,0,0,Historical
2025-10-16,AB,76.0,71,-5.0,Thursday,0,0,0,Historical
2025-10-16,B,440.0,407,-33.0,Thursday,0,0,0,Historical
2025-10-16,O,660.0,660,0.0,Thursday,0,0,0,Historical
2025-10-17,A,253.0,251,-2.0,Friday,0,0,0,Historical
2025-10-17,AB,55.0,57,2.0,Friday,0,0,0,Historical
2025-10-17,B,234.0,262,28.0,Friday,0,0,0,Historical
2025-10-17,O,413.0,448,35.0,Friday,0,0,0,Historical
2025-10-18,A,449.0,464,15.0,Saturday,1,0,0,Historical
2025-10-18,AB,79.0,117,38.0,Saturday,1,0,0,Historical
2025-10-18,B,430.0,467,37.0,Saturday,1,0,0,Historical
2025-10-18,O,774.0,763,-11.0,Saturday,1,0,0,Historical
2025-10-19,A,538.0,668,130.0,Sunday,1,0,0,Historical
2025-10-19,AB,92.0,132,40.0,Sunday,1,0,0,Historical
2025-10-19,B,566.0,665,99.0,Sunday,1,0,0,Historical
2025-10-19,O,994.0,1135,141.0,Sunday,1,0,0,Historical
2025-10-20,A,448.0,312,-136.0,Monday,0,1,0,Historical
2025-10-20,AB,62.0,88,26.0,Monday,0,1,0,Historical
2025-10-20,B,488.0,302,-186.0,Monday,0,1,0,Historical
2025-10-20,O,783.0,650,-133.0,Monday,0,1,0,Historical
2025-10-21,A,216.0,360,144.0,Tuesday,0,0,0,Historical
2025-10-21,AB,28.0,66,38.0,Tuesday,0,0,0,Historical
2025-10-21,B,217.0,392,175.0,Tuesday,0,0,0,Historical
2025-10-21,O,372.0,600,228.0,Tuesday,0,0,0,Historical
2025-10-22,A,397.0,305,-92.0,Wednesday,0,0,0,Historical
2025-10-22,AB,79.0,56,-23.0,Wednesday,0,0,0,Historical
2025-10-22,B,381.0,313,-68.0,Wednesday,0,0,0,Historical
2025-10-22,O,662.0,541,-121.0,Wednesday,0,0,0,Historical
2025-10-23,A,389.0,353,-36.0,Thursday,0,0,0,Historical
2025-10-23,AB,108.0,71,-37.0,Thursday,0,0,0,Historical
2025-10-23,B,427.0,356,-71.0,Thursday,0,0,0,Historical
2025-10-23,O,648.0,645,-3.0,Thursday,0,0,0,Historical
2025-10-24,A,263.0,255,-8.0,Friday,0,0,0,Historical
2025-10-24,AB,73.0,59,-14.0,Friday,0,0,0,Historical
2025-10-24,B,293.0,273,-20.0,Friday,0,0,0,Historical
2025-10-24,O,457.0,372,-85.0,Friday,0,0,0,Historical
2025-10-25,A,494.0,442,-52.0,Saturday,1,0,0,Historical
2025-10-25,AB,119.0,108,-11.0,Saturday,1,0,0,Historical
2025-10-25,B,547.0,462,-85.0,Saturday,1,0,0,Historical
2025-10-25,O,926.0,740,-186.0,Saturday,1,0,0,Historical
2025-10-26,A,615.0,605,-10.0,Sunday,1,0,0,Historical
2025-10-26,AB,152.0,136,-16.0,Sunday,1,0,0,Historical
2025-10-26,B,615.0,650,35.0,Sunday,1,0,0,Historical
2025-10-26,O,1059.0,1180,121.0,Sunday,1,0,0,Historical
2025-10-27,A,213.0,258,45.0,Monday,0,0,0,Historical
2025-10-27,AB,51.0,53,2.0,Monday,0,0,0,Historical
2025-10-27,B,258.0,255,-3.0,Monday,0,0,0,Historical
2025-10-27,O,411.0,399,-12.0,Monday,0,0,0,Historical
2025-10-28,A,399.0,306,-93.0,Tuesday,0,0,0,Historical
2025-10-28,AB,99.0,70,-29.0,Tuesday,0,0,0,Historical
2025-10-28,B,474.0,328,-146.0,Tuesday,0,0,0,Historical
2025-10-28,O,708.0,477,-231.0,Tuesday,0,0,0,Historical
2025-10-29,A,413.0,393,-20.0,Wednesday,0,0,0,Historical
2025-10-29,AB,103.0,88,-15.0,Wednesday,0,0,0,Historical
2025-10-29,B,443.0,430,-13.0,Wednesday,0,0,0,Historical
2025-10-29,O,679.0,701,22.0,Wednesday,0,0,0,Historical
2025-10-30,A,437.0,363,-74.0,Thursday,0,0,0,Historical
2025-10-30,AB,85.0,84,-1.0,Thursday,0,0,0,Historical
2025-10-30,B,491.0,385,-106.0,Thursday,0,0,0,Historical
2025-10-30,O,678.0,653,-25.0,Thursday,0,0,0,Historical
2025-10-31,A,300.0,268,-32.0,Friday,0,0,0,Historical
2025-10-31,AB,74.0,71,-3.0,Friday,0,0,0,Historical
2025-10-31,B,324.0,304,-20.0,Friday,0,0,0,Historical
2025-10-31,O,543.0,453,-90.0,Friday,0,0,0,Historical
2025-11-01,A,479.0,441,-38.0,Saturday,1,0,0,Historical
2025-11-01,AB,105.0,104,-1.0,Saturday,1,0,0,Historical
2025-11-01,B,505.0,483,-22.0,Saturday,1,0,0,Historical
2025-11-01,O,813.0,733,-80.0,Saturday,1,0,0,Historical
2025-11-02,A,610.0,619,9.0,Sunday,1,0,0,Historical
2025-11-02,AB,140.0,130,-10.0,Sunday,1,0,0,Historical
2025-11-02,B,683.0,627,-56.0,Sunday,1,0,0,Historical
2025-11-02,O,1069.0,1067,-2.0,Sunday,1,0,0,Historical
2025-11-03,A,195.0,233,38.0,Monday,0,0,0,Historical
2025-11-03,AB,36.0,37,1.0,Monday,0,0,0,Historical
2025-11-03,B,234.0,256,22.0,Monday,0,0,0,Historical
2025-11-03,O,320.0,391,71.0,Monday,0,0,0,Historical
2025-11-04,A,404.0,291,-113.0,Tuesday,0,0,0,Historical
2025-11-04,AB,95.0,54,-41.0,Tuesday,0,0,0,Historical
2025-11-04,B,427.0,308,-119.0,Tuesday,0,0,0,Historical
2025-11-04,O,630.0,444,-186.0,Tuesday,0,0,0,Historical
2025-11-05,A,393.0,376,-17.0,Wednesday,0,0,0,Historical
2025-11-05,AB,87.0,76,-11.0,Wednesday,0,0,0,Historical
2025-11-05,B,474.0,387,-87.0,Wednesday,0,0,0,Historical
2025-11-05,O,741.0,646,-95.0,Wednesday,0,0,0,Historical
2025-11-06,A,363.0,359,-4.0,Thursday,0,0,0,Historical
2025-11-06,AB,102.0,74,-28.0,Thursday,0,0,0,Historical
2025-11-06,B,452.0,404,-48.0,Thursday,0,0,0,Historical
2025-11-06,O,594.0,648,54.0,Thursday,0,0,0,Historical
2025-11-07,A,358.0,232,-126.0,Friday,0,0,0,Historical
2025-11-07,AB,74.0,58,-16.0,Friday,0,0,0,Historical
2025-11-07,B,350.0,258,-92.0,Friday,0,0,0,Historical
2025-11-07,O,612.0,387,-225.0,Friday,0,0,0,Historical
2025-11-08,A,438.0,559,121.0,Saturday,1,0,0,Historical
2025-11-08,AB,74.0,125,51.0,Saturday,1,0,0,Historical
2025-11-08,B,509.0,562,53.0,Saturday,1,0,0,Historical
2025-11-08,O,703.0,1049,346.0,Saturday,1,0,0,Historical
2025-11-09,A,717.0,655,-62.0,Sunday,1,0,0,Historical
2025-11-09,AB,135.0,131,-4.0,Sunday,1,0,0,Historical
2025-11-09,B,740.0,689,-51.0,Sunday,1,0,0,Historical
2025-11-09,O,1200.0,1079,-121.0,Sunday,1,0,0,Historical
2025-11-10,A,233.0,220,-13.0,Monday,0,0,0,Historical
2025-11-10,AB,59.0,43,-16.0,Monday,0,0,0,Historical
2025-11-10,B,277.0,266,-11.0,Monday,0,0,0,Historical
2025-11-10,O,428.0,388,-40.0,Monday,0,0,0,Historical
2025-11-11,A,392.0,313,-79.0,Tuesday,0,0,0,Historical
2025-11-11,AB,94.0,70,-24.0,Tuesday,0,0,0,Historical
2025-11-11,B,486.0,365,-121.0,Tuesday,0,0,0,Historical
2025-11-11,O,630.0,591,-39.0,Tuesday,0,0,0,Historical
2025-11-12,A,395.0,382,-13.0,Wednesday,0,0,0,Historical
2025-11-12,AB,119.0,80,-39.0,Wednesday,0,0,0,Historical
2025-11-12,B,468.0,437,-31.0,Wednesday,0,0,0,Historical
2025-11-12,O,689.0,668,-21.0,Wednesday,0,0,0,Historical
2025-11-13,A,397.0,402,5.0,Thursday,0,0,0,Historical
2025-11-13,AB,101.0,86,-15.0,Thursday,0,0,0,Historical
2025-11-13,B,473.0,437,-36.0,Thursday,0,0,0,Historical
2025-11-13,O,689.0,642,-47.0,Thursday,0,0,0,Historical
2025-11-14,A,233.0,254,21.0,Friday,0,0,0,Historical
2025-11-14,AB,64.0,58,-6.0,Friday,0,0,0,Historical
2025-11-14,B,311.0,276,-35.0,Friday,0,0,0,Historical
2025-11-14,O,456.0,445,-11.0,Friday,0,0,0,Historical
2025-11-15,A,740.0,467,-273.0,Saturday,1,0,0,Historical
2025-11-15,AB,175.0,120,-55.0,Saturday,1,0,0,Historical
2025-11-15,B,808.0,536,-272.0,Saturday,1,0,0,Historical
2025-11-15,O,1400.0,755,-645.0,Saturday,1,0,0,Historical
2025-11-16,A,692.0,767,75.0,Sunday,1,0,0,Historical
2025-11-16,AB,162.0,164,2.0,Sunday,1,0,0,Historical
2025-11-16,B,769.0,833,64.0,Sunday,1,0,0,Historical
2025-11-16,O,1262.0,1349,87.0,Sunday,1,0,0,Historical
2025-11-17,A,234.0,236,2.0,Monday,0,0,0,Historical
2025-11-17,AB,58.0,50,-8.0,Monday,0,0,0,Historical
2025-11-17,B,269.0,306,37.0,Monday,0,0,0,Historical
2025-11-17,O,418.0,465,47.0,Monday,0,0,0,Historical
2025-11-18,A,438.0,312,-126.0,Tuesday,0,0,0,Historical
2025-11-18,AB,93.0,69,-24.0,Tuesday,0,0,0,Historical
2025-11-18,B,515.0,345,-170.0,Tuesday,0,0,0,Historical
2025-11-18,O,734.0,552,-182.0,Tuesday,0,0,0,Historical
2025-11-19,A,362.0,383,21.0,Wednesday,0,0,0,Historical
2025-11-19,AB,72.0,86,14.0,Wednesday,0,0,0,Historical
2025-11-19,B,428.0,463,35.0,Wednesday,0,0,0,Historical
2025-11-19,O,604.0,665,61.0,Wednesday,0,0,0,Historical
2025-11-20,A,469.0,364,-105.0,Thursday,0,0,0,Historical
2025-11-20,AB,119.0,75,-44.0,Thursday,0,0,0,Historical
2025-11-20,B,524.0,395,-129.0,Thursday,0,0,0,Historical
2025-11-20,O,759.0,584,-175.0,Thursday,0,0,0,Historical
2025-11-21,A,254.0,256,2.0,Friday,0,0,0,Historical
2025-11-21,AB,62.0,60,-2.0,Friday,0,0,0,Historical
2025-11-21,B,254.0,287,33.0,Friday,0,0,0,Historical
2025-11-21,O,428.0,438,10.0,Friday,0,0,0,Historical
2025-11-22,A,515.0,495,-20.0,Saturday,1,0,0,Historical
2025-11-22,AB,90.0,117,27.0,Saturday,1,0,0,Historical
2025-11-22,B,468.0,487,19.0,Saturday,1,0,0,Historical
2025-11-22,O,846.0,640,-206.0,Saturday,1,0,0,Historical
2025-11-23,A,602.0,693,91.0,Sunday,1,0,0,Historical
2025-11-23,AB,137.0,147,10.0,Sunday,1,0,0,Historical
2025-11-23,B,630.0,685,55.0,Sunday,1,0,0,Historical
2025-11-23,O,1088.0,1180,92.0,Sunday,1,0,0,Historical
2025-11-24,A,249.0,227,-22.0,Monday,0,0,0,Historical
2025-11-24,AB,69.0,49,-20.0,Monday,0,0,0,Historical
2025-11-24,B,275.0,249,-26.0,Monday,0,0,0,Historical
2025-11-24,O,455.0,397,-58.0,Monday,0,0,0,Historical
2025-11-25,A,453.0,307,-146.0,Tuesday,0,0,0,Historical
2025-11-25,AB,139.0,74,-65.0,Tuesday,0,0,0,Historical
2025-11-25,B,502.0,347,-155.0,Tuesday,0,0,0,Historical
2025-11-25,O,779.0,526,-253.0,Tuesday,0,0,0,Historical
2025-11-26,A,356.0,401,45.0,Wednesday,0,0,0,Historical
2025-11-26,AB,90.0,90,0.0,Wednesday,0,0,0,Historical
2025-11-26,B,364.0,422,58.0,Wednesday,0,0,0,Historical
2025-11-26,O,609.0,679,70.0,Wednesday,0,0,0,Historical
2025-11-27,A,382.0,341,-41.0,Thursday,0,0,0,Historical
2025-11-27,AB,109.0,93,-16.0,Thursday,0,0,0,Historical
2025-11-27,B,420.0,406,-14.0,Thursday,0,0,0,Historical
2025-11-27,O,641.0,602,-39.0,Thursday,0,0,0,Historical
2025-11-28,A,220.0,250,30.0,Friday,0,0,0,Historical
2025-11-28,AB,54.0,72,18.0,Friday,0,0,0,Historical
2025-11-28,B,279.0,276,-3.0,Friday,0,0,0,Historical
2025-11-28,O,383.0,443,60.0,Friday,0,0,0,Historical
2025-11-29,A,488.0,427,-61.0,Saturday,1,0,0,Historical
2025-11-29,AB,104.0,104,0.0,Saturday,1,0,0,Historical
2025-11-29,B,497.0,480,-17.0,Saturday,1,0,0,Historical
2025-11-29,O,765.0,712,-53.0,Saturday,1,0,0,Historical
2025-11-30,A,610.0,636,26.0,Sunday,1,0,0,Historical
2025-11-30,AB,144.0,152,8.0,Sunday,1,0,0,Historical
2025-11-30,B,630.0,652,22.0,Sunday,1,0,0,Historical
2025-11-30,O,1025.0,1048,23.0,Sunday,1,0,0,Historical
2025-12-01,A,198.0,198,0.0,Monday,0,0,0,Historical
2025-12-01,AB,44.0,49,5.0,Monday,0,0,0,Historical
2025-12-01,B,221.0,226,5.0,Monday,0,0,0,Historical
2025-12-01,O,392.0,309,-83.0,Monday,0,0,0,Historical
2025-12-02,A,360.0,288,-72.0,Tuesday,0,0,0,Historical
2025-12-02,AB,90.0,51,-39.0,Tuesday,0,0,0,Historical
2025-12-02,B,385.0,306,-79.0,Tuesday,0,0,0,Historical
2025-12-02,O,585.0,466,-119.0,Tuesday,0,0,0,Historical
2025-12-03,A,341.0,355,14.0,Wednesday,0,0,0,Historical
2025-12-03,AB,93.0,69,-24.0,Wednesday,0,0,0,Historical
2025-12-03,B,427.0,395,-32.0,Wednesday,0,0,0,Historical
2025-12-03,O,658.0,564,-94.0,Wednesday,0,0,0,Historical
2025-12-04,A,382.0,349,-33.0,Thursday,0,0,0,Historical
2025-12-04,AB,106.0,81,-25.0,Thursday,0,0,0,Historical
2025-12-04,B,426.0,393,-33.0,Thursday,0,0,0,Historical
2025-12-04,O,636.0,570,-66.0,Thursday,0,0,0,Historical
2025-12-05,A,214.0,214,0.0,Friday,0,0,0,Historical
2025-12-05,AB,58.0,57,-1.0,Friday,0,0,0,Historical
2025-12-05,B,227.0,245,18.0,Friday,0,0,0,Historical
2025-12-05,O,386.0,368,-18.0,Friday,0,0,0,Historical
2025-12-06,A,480.0,468,-12.0,Saturday,1,0,0,Historical
2025-12-06,AB,101.0,116,15.0,Saturday,1,0,0,Historical
2025-12-06,B,509.0,463,-46.0,Saturday,1,0,0,Historical
2025-12-06,O,835.0,689,-146.0,Saturday,1,0,0,Historical
2025-12-07,A,758.0,635,-123.0,Sunday,1,0,0,Historical
2025-12-07,AB,174.0,139,-35.0,Sunday,1,0,0,Historical
2025-12-07,B,764.0,648,-116.0,Sunday,1,0,0,Historical
2025-12-07,O,1308.0,1065,-243.0,Sunday,1,0,0,Historical
2025-12-08,A,212.0,187,-25.0,Monday,0,0,0,Historical
2025-12-08,AB,49.0,44,-5.0,Monday,0,0,0,Historical
2025-12-08,B,221.0,219,-2.0,Monday,0,0,0,Historical
2025-12-08,O,416.0,337,-79.0,Monday,0,0,0,Historical
2025-12-09,A,363.0,326,-37.0,Tuesday,0,0,0,Historical
2025-12-09,AB,92.0,61,-31.0,Tuesday,0,0,0,Historical
2025-12-09,B,403.0,335,-68.0,Tuesday,0,0,0,Historical
2025-12-09,O,645.0,551,-94.0,Tuesday,0,0,0,Historical
2025-12-10,A,433.0,356,-77.0,Wednesday,0,0,0,Historical
2025-12-10,AB,104.0,75,-29.0,Wednesday,0,0,0,Historical
2025-12-10,B,437.0,371,-66.0,Wednesday,0,0,0,Historical
2025-12-10,O,668.0,566,-102.0,Wednesday,0,0,0,Historical
2025-12-11,A,469.0,458,-11.0,Thursday,0,1,0,Historical
2025-12-11,AB,107.0,135,28.0,Thursday,0,1,0,Historical
2025-12-11,B,517.0,453,-64.0,Thursday,0,1,0,Historical
2025-12-11,O,822.0,647,-175.0,Thursday,0,1,0,Historical
2025-12-12,A,217.0,218,1.0,Friday,0,0,0,Historical
2025-12-12,AB,63.0,54,-9.0,Friday,0,0,0,Historical
2025-12-12,B,280.0,260,-20.0,Friday,0,0,0,Historical
2025-12-12,O,425.0,439,14.0,Friday,0,0,0,Historical
2025-12-13,A,429.0,480,51.0,Saturday,1,0,0,Historical
2025-12-13,AB,104.0,126,22.0,Saturday,1,0,0,Historical
2025-12-13,B,407.0,514,107.0,Saturday,1,0,0,Historical
2025-12-13,O,734.0,739,5.0,Saturday,1,0,0,Historical
2025-12-14,A,743.0,686,-57.0,Sunday,1,0,0,Historical
2025-12-14,AB,169.0,154,-15.0,Sunday,1,0,0,Historical
2025-12-14,B,766.0,632,-134.0,Sunday,1,0,0,Historical
2025-12-14,O,1391.0,1081,-310.0,Sunday,1,0,0,Historical
2025-12-15,A,232.0,218,-14.0,Monday,0,0,0,Historical
2025-12-15,AB,30.0,52,22.0,Monday,0,0,0,Historical
2025-12-15,B,235.0,240,5.0,Monday,0,0,0,Historical
2025-12-15,O,369.0,385,16.0,Monday,0,0,0,Historical
2025-12-16,A,387.0,319,-68.0,Tuesday,0,0,0,Historical
2025-12-16,AB,60.0,61,1.0,Tuesday,0,0,0,Historical
2025-12-16,B,416.0,321,-95.0,Tuesday,0,0,0,Historical
2025-12-16,O,641.0,491,-150.0,Tuesday,0,0,0,Historical
2025-12-17,A,387.0,372,-15.0,Wednesday,0,0,0,Historical
2025-12-17,AB,53.0,76,23.0,Wednesday,0,0,0,Historical
2025-12-17,B,435.0,403,-32.0,Wednesday,0,0,0,Historical
2025-12-17,O,718.0,650,-68.0,Wednesday,0,0,0,Historical
2025-12-18,A,405.0,345,-60.0,Thursday,0,0,0,Historical
2025-12-18,AB,62.0,67,5.0,Thursday,0,0,0,Historical
2025-12-18,B,501.0,388,-113.0,Thursday,0,0,0,Historical
2025-12-18,O,704.0,630,-74.0,Thursday,0,0,0,Historical
2025-12-19,A,252.0,232,-20.0,Friday,0,0,0,Historical
2025-12-19,AB,44.0,56,12.0,Friday,0,0,0,Historical
2025-12-19,B,284.0,279,-5.0,Friday,0,0,0,Historical
2025-12-19,O,450.0,405,-45.0,Friday,0,0,0,Historical
2025-12-20,A,453.0,467,14.0,Saturday,1,0,0,Historical
2025-12-20,AB,72.0,106,34.0,Saturday,1,0,0,Historical
2025-12-20,B,519.0,477,-42.0,Saturday,1,0,0,Historical
2025-12-20,O,858.0,738,-120.0,Saturday,1,0,0,Historical
2025-12-21,A,633.0,664,31.0,Sunday,1,0,0,Historical
2025-12-21,AB,77.0,118,41.0,Sunday,1,0,0,Historical
2025-12-21,B,675.0,666,-9.0,Sunday,1,0,0,Historical
2025-12-21,O,1052.0,1184,132.0,Sunday,1,0,0,Historical
2025-12-22,A,203.0,195,-8.0,Monday,0,0,0,Historical
2025-12-22,AB,32.0,31,-1.0,Monday,0,0,0,Historical
2025-12-22,B,206.0,235,29.0,Monday,0,0,0,Historical
2025-12-22,O,377.0,327,-50.0,Monday,0,0,0,Historical
2025-12-23,A,328.0,263,-65.0,Tuesday,0,0,0,Historical
2025-12-23,AB,56.0,40,-16.0,Tuesday,0,0,0,Historical
2025-12-23,B,336.0,279,-57.0,Tuesday,0,0,0,Historical
2025-12-23,O,520.0,449,-71.0,Tuesday,0,0,0,Historical
2025-12-24,A,303.0,328,25.0,Wednesday,0,0,0,Historical
2025-12-24,AB,87.0,54,-33.0,Wednesday,0,0,0,Historical
2025-12-24,B,346.0,339,-7.0,Wednesday,0,0,0,Historical
2025-12-24,O,515.0,528,13.0,Wednesday,0,0,0,Historical
2025-12-25,A,428.0,359,-69.0,Thursday,0,1,0,Historical
2025-12-25,AB,77.0,108,31.0,Thursday,0,1,0,Historical
2025-12-25,B,472.0,427,-45.0,Thursday,0,1,0,Historical
2025-12-25,O,688.0,609,-79.0,Thursday,0,1,0,Historical
2025-12-26,A,185.0,232,47.0,Friday,0,0,0,Historical
2025-12-26,AB,59.0,52,-7.0,Friday,0,0,0,Historical
2025-12-26,B,216.0,292,76.0,Friday,0,0,0,Historical
2025-12-26,O,341.0,447,106.0,Friday,0,0,0,Historical
2025-12-27,A,340.0,374,34.0,Saturday,1,0,0,Historical
2025-12-27,AB,95.0,100,5.0,Saturday,1,0,0,Historical
2025-12-27,B,410.0,398,-12.0,Saturday,1,0,0,Historical
2025-12-27,O,641.0,615,-26.0,Saturday,1,0,0,Historical
2025-12-28,A,637.0,556,-81.0,Sunday,1,0,0,Historical
2025-12-28,AB,108.0,121,13.0,Sunday,1,0,0,Historical
2025-12-28,B,672.0,588,-84.0,Sunday,1,0,0,Historical
2025-12-28,O,1139.0,1059,-80.0,Sunday,1,0,0,Historical
2025-12-29,A,201.0,202,1.0,Monday,0,0,0,Historical
2025-12-29,AB,43.0,46,3.0,Monday,0,0,0,Historical
2025-12-29,B,206.0,218,12.0,Monday,0,0,0,Historical
2025-12-29,O,386.0,309,-77.0,Monday,0,0,0,Historical
2025-12-30,A,333.0,265,-68.0,Tuesday,0,0,0,Historical
2025-12-30,AB,95.0,50,-45.0,Tuesday,0,0,0,Historical
2025-12-30,B,401.0,285,-116.0,Tuesday,0,0,0,Historical
2025-12-30,O,670.0,480,-190.0,Tuesday,0,0,0,Historical
2025-12-31,A,306.0,331,25.0,Wednesday,0,0,0,Historical
2025-12-31,AB,56.0,76,20.0,Wednesday,0,0,0,Historical
2025-12-31,B,370.0,403,33.0,Wednesday,0,0,0,Historical
2025-12-31,O,556.0,619,63.0,Wednesday,0,0,0,Historical
2026-01-01,A,525.0,388,-137.0,Thursday,0,1,0,Historical
2026-01-01,AB,109.0,92,-17.0,Thursday,0,1,0,Historical
2026-01-01,B,605.0,477,-128.0,Thursday,0,1,0,Historical
2026-01-01,O,943.0,780,-163.0,Thursday,0,1,0,Historical
2026-01-02,A,191.0,191,0.0,Friday,0,0,0,Historical
2026-01-02,AB,47.0,41,-6.0,Friday,0,0,0,Historical
2026-01-02,B,236.0,195,-41.0,Friday,0,0,0,Historical
2026-01-02,O,382.0,274,-108.0,Friday,0,0,0,Historical
2026-01-03,A,407.0,416,9.0,Saturday,1,0,0,Historical
2026-01-03,AB,107.0,97,-10.0,Saturday,1,0,0,Historical
2026-01-03,B,442.0,449,7.0,Saturday,1,0,0,Historical
2026-01-03,O,724.0,681,-43.0,Saturday,1,0,0,Historical
2026-01-04,A,623.0,547,-76.0,Sunday,1,0,0,Historical
2026-01-04,AB,129.0,100,-29.0,Sunday,1,0,0,Historical
2026-01-04,B,690.0,585,-105.0,Sunday,1,0,0,Historical
2026-01-04,O,1103.0,979,-124.0,Sunday,1,0,0,Historical
2026-01-05,A,201.0,202,1.0,Monday,0,0,0,Historical
2026-01-05,AB,48.0,37,-11.0,Monday,0,0,0,Historical
2026-01-05,B,201.0,224,23.0,Monday,0,0,0,Historical
2026-01-05,O,341.0,376,35.0,Monday,0,0,0,Historical
2026-01-06,A,311.0,301,-10.0,Tuesday,0,0,0,Historical
2026-01-06,AB,94.0,63,-31.0,Tuesday,0,0,0,Historical
2026-01-06,B,395.0,323,-72.0,Tuesday,0,0,0,Historical
2026-01-06,O,597.0,503,-94.0,Tuesday,0,0,0,Historical
2026-01-07,A,288.0,356,68.0,Wednesday,0,0,0,Historical
2026-01-07,AB,80.0,88,8.0,Wednesday,0,0,0,Historical
2026-01-07,B,397.0,416,19.0,Wednesday,0,0,0,Historical
2026-01-07,O,560.0,613,53.0,Wednesday,0,0,0,Historical
2026-01-08,A,406.0,356,-50.0,Thursday,0,0,0,Historical
2026-01-08,AB,92.0,85,-7.0,Thursday,0,0,0,Historical
2026-01-08,B,444.0,415,-29.0,Thursday,0,0,0,Historical
2026-01-08,O,707.0,632,-75.0,Thursday,0,0,0,Historical
2026-01-09,A,266.0,256,-10.0,Friday,0,0,0,Historical
2026-01-09,AB,66.0,62,-4.0,Friday,0,0,0,Historical
2026-01-09,B,297.0,274,-23.0,Friday,0,0,0,Historical
2026-01-09,O,430.0,424,-6.0,Friday,0,0,0,Historical
2026-01-10,A,509.0,465,-44.0,Saturday,1,0,0,Historical
2026-01-10,AB,117.0,130,13.0,Saturday,1,0,0,Historical
2026-01-10,B,568.0,505,-63.0,Saturday,1,0,0,Historical
2026-01-10,O,872.0,801,-71.0,Saturday,1,0,0,Historical
2026-01-11,A,733.0,647,-86.0,Sunday,1,0,0,Historical
2026-01-11,AB,178.0,136,-42.0,Sunday,1,0,0,Historical
2026-01-11,B,787.0,703,-84.0,Sunday,1,0,0,Historical
2026-01-11,O,1295.0,1095,-200.0,Sunday,1,0,0,Historical
2026-01-12,A,170.0,236,66.0,Monday,0,0,0,Historical
2026-01-12,AB,41.0,55,14.0,Monday,0,0,0,Historical
2026-01-12,B,184.0,283,99.0,Monday,0,0,0,Historical
2026-01-12,O,329.0,432,103.0,Monday,0,0,0,Historical
2026-01-13,A,328.0,287,-41.0,Tuesday,0,0,0,Historical
